id;change_date;bulletin_year;bulletin_nr;is_latest;oppt_nr;customer_id;oppt_name;oppt_address_1;oppt_address_2;oppt_address_3;oppt_address_4;oppt_address_5;oppt_country;date_opp_filed;oppt_status;oppt_status_date;agent_name;agent_address_1;agent_address_2;agent_address_3;agent_address_4;agent_address_5;agent_country
954452;2008-12-19;2009;4;"N";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Olesen, Kaj, et al";"";"";"";"";"";"DK"
954452;2008-12-19;2009;4;"N";5;"0100700327";"Bonus Energy A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Nielsen, Leif L., et al";"";"";"";"";"";"DK"
954452;2010-06-11;2011;14;"N";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2004-03-15;"ADMISSIBLE";2004-07-13;"Zimmermann, Gerd Heinrich, et al";"";"";"";"";"";"DE"
954452;2010-06-11;2011;14;"N";2;"0100703859";"NORDEX ENERGY GmbH";"";"";"";"";"";"DE";2004-03-18;"ADMISSIBLE";2004-07-13;"Hauck Patent- und Rechtsanwälte, et al";"";"";"";"";"";"DE"
954452;2010-06-11;2011;14;"N";3;"0100700873";"CRE ENERGY SCOTTISH POWER";"";"";"";"";"";"GB";2004-03-17;"WITHDRAWN";2004-11-29;"";"";"";"";"";"";""
954452;2010-06-11;2011;14;"N";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Olesen, Kaj, et al";"";"";"";"";"";"DK"
954452;2010-06-11;2011;14;"N";5;"0100700327";"Bonus Energy A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Nielsen, Leif, et al";"";"";"";"";"";"DK"
954452;2011-03-04;2011;14;"N";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2004-03-15;"ADMISSIBLE";2004-07-13;"Zimmermann, Gerd Heinrich, et al";"";"";"";"";"";"DE"
954452;2011-03-04;2011;14;"N";2;"0100703859";"NORDEX ENERGY GmbH";"";"";"";"";"";"DE";2004-03-18;"ADMISSIBLE";2004-07-13;"Hauck Patent- und Rechtsanwälte, et al";"";"";"";"";"";"DE"
954452;2011-03-04;2011;14;"N";3;"0100700873";"CRE ENERGY SCOTTISH POWER";"";"";"";"";"";"GB";2004-03-17;"WITHDRAWN";2004-11-29;"";"";"";"";"";"";""
954452;2011-03-04;2011;14;"N";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Olesen, Kaj, et al";"";"";"";"";"";"DK"
954452;2011-03-04;2011;14;"N";5;"0100700327";"Bonus Energy A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Fritsch, Stephan, et al";"";"";"";"";"";"DE"
954452;2011-04-15;2011;20;"N";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2004-03-15;"ADMISSIBLE";2004-07-13;"Zimmermann, Gerd Heinrich, et al";"";"";"";"";"";"DE"
954452;2011-04-15;2011;20;"N";2;"0100703859";"NORDEX ENERGY GmbH";"";"";"";"";"";"DE";2004-03-18;"ADMISSIBLE";2004-07-13;"Hauck Patent- und Rechtsanwälte, et al";"";"";"";"";"";"DE"
954452;2011-04-15;2011;20;"N";3;"0100700873";"CRE ENERGY SCOTTISH POWER";"";"";"";"";"";"GB";2004-03-17;"WITHDRAWN";2004-11-29;"";"";"";"";"";"";""
954452;2011-04-15;2011;20;"N";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Olesen, Kaj, et al";"";"";"";"";"";"DK"
954452;2011-04-15;2011;20;"N";5;"0100700327";"Bonus Energy A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Fritsch, Stephan, et al";"";"";"";"";"";"DE"
954452;2015-01-30;2015;10;"N";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2004-03-15;"ADMISSIBLE";2004-07-13;"Zimmermann, Gerd Heinrich, et al";"";"";"";"";"";"DE"
954452;2015-01-30;2015;10;"N";2;"0100703859";"NORDEX ENERGY GmbH";"";"";"";"";"";"DE";2004-03-18;"ADMISSIBLE";2004-07-13;"Hauck Patentanwaltspartnerschaft mbB, et al";"";"";"";"";"";"DE"
954452;2015-01-30;2015;10;"N";3;"0100700873";"CRE ENERGY SCOTTISH POWER";"";"";"";"";"";"GB";2004-03-17;"WITHDRAWN";2004-11-29;"";"";"";"";"";"";""
954452;2015-01-30;2015;10;"N";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Olesen, Kaj, et al";"";"";"";"";"";"DK"
954452;2015-01-30;2015;10;"N";5;"0100700327";"Bonus Energy A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Maier, Daniel Oliver, et al";"";"";"";"";"";"DE"
954452;2015-04-17;2015;21;"N";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2004-03-15;"ADMISSIBLE";2004-07-13;"Zimmermann & Partner Patentanwälte mbB, et al";"";"";"";"";"";"DE"
954452;2015-04-17;2015;21;"N";2;"0100703859";"NORDEX ENERGY GmbH";"";"";"";"";"";"DE";2004-03-18;"ADMISSIBLE";2004-07-13;"Hauck Patentanwaltspartnerschaft mbB, et al";"";"";"";"";"";"DE"
954452;2015-04-17;2015;21;"N";3;"0100700873";"CRE ENERGY SCOTTISH POWER";"";"";"";"";"";"GB";2004-03-17;"WITHDRAWN";2004-11-29;"";"";"";"";"";"";""
954452;2015-04-17;2015;21;"N";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Olesen, Kaj, et al";"";"";"";"";"";"DK"
954452;2015-04-17;2015;21;"N";5;"0100700327";"Bonus Energy A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Maier, Daniel Oliver, et al";"";"";"";"";"";"DE"
954452;2015-05-29;2015;27;"N";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2004-03-15;"ADMISSIBLE";2004-07-13;"Zimmermann & Partner Patentanwälte mbB, et al";"";"";"";"";"";"DE"
954452;2015-05-29;2015;27;"N";2;"0100703859";"NORDEX ENERGY GmbH";"";"";"";"";"";"DE";2004-03-18;"ADMISSIBLE";2004-07-13;"Hauck Patentanwaltspartnerschaft mbB, et al";"";"";"";"";"";"DE"
954452;2015-05-29;2015;27;"N";3;"0100700873";"CRE ENERGY SCOTTISH POWER";"";"";"";"";"";"GB";2004-03-17;"WITHDRAWN";2004-11-29;"";"";"";"";"";"";""
954452;2015-05-29;2015;27;"N";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Patentgruppen, et al";"";"";"";"";"";"DK"
954452;2015-05-29;2015;27;"N";5;"0100700327";"Bonus Energy A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Maier, Daniel Oliver, et al";"";"";"";"";"";"DE"
954452;2015-07-03;0;0;"Y";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2004-03-15;"ADMISSIBLE";2004-07-13;"Zimmermann & Partner Patentanwälte mbB, et al";"";"";"";"";"";"DE"
954452;2015-07-03;0;0;"Y";2;"0100703859";"NORDEX ENERGY GmbH";"";"";"";"";"";"DE";2004-03-18;"ADMISSIBLE";2004-07-13;"Hauck Patentanwaltspartnerschaft mbB, et al";"";"";"";"";"";"DE"
954452;2015-07-03;0;0;"Y";3;"0100700873";"CRE ENERGY SCOTTISH POWER";"";"";"";"";"";"GB";2004-03-17;"WITHDRAWN";2004-11-29;"";"";"";"";"";"";""
954452;2015-07-03;0;0;"Y";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Patentgruppen A/S, et al";"";"";"";"";"";"DK"
954452;2015-07-03;0;0;"Y";5;"0101143937";"Siemens Wind Power A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Maier, Daniel Oliver, et al";"";"";"";"";"";"DE"
954452;2015-07-03;2015;32;"N";1;"0100701948";"GE Wind Energy GmbH";"";"";"";"";"";"DE";2004-03-15;"ADMISSIBLE";2004-07-13;"Zimmermann & Partner Patentanwälte mbB, et al";"";"";"";"";"";"DE"
954452;2015-07-03;2015;32;"N";2;"0100703859";"NORDEX ENERGY GmbH";"";"";"";"";"";"DE";2004-03-18;"ADMISSIBLE";2004-07-13;"Hauck Patentanwaltspartnerschaft mbB, et al";"";"";"";"";"";"DE"
954452;2015-07-03;2015;32;"N";3;"0100700873";"CRE ENERGY SCOTTISH POWER";"";"";"";"";"";"GB";2004-03-17;"WITHDRAWN";2004-11-29;"";"";"";"";"";"";""
954452;2015-07-03;2015;32;"N";4;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2004-03-17;"WITHDRAWN";2008-12-15;"Patentgruppen, et al";"";"";"";"";"";"DK"
954452;2015-07-03;2015;32;"N";5;"0101143937";"Siemens Wind Power A/S";"";"";"";"";"";"DK";2004-03-18;"ADMISSIBLE";2004-07-13;"Maier, Daniel Oliver, et al";"";"";"";"";"";"DE"
960619;2006-07-07;2006;32;"N";1;"0100787953";"Converteam GmbH";"";"";"";"";"";"DE";2006-06-28;"";9999-12-31;"Schäfer, Wolfgang";"";"";"";"";"";"DE"
960619;2006-07-07;2006;32;"N";2;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2006-06-28;"";9999-12-31;"Olesen, Kaj";"";"";"";"";"";"DK"
960619;2008-12-19;2009;4;"N";1;"0100787953";"Converteam GmbH";"";"";"";"";"";"DE";2006-06-28;"ADMISSIBLE";2006-08-09;"Schäfer, Wolfgang";"";"";"";"";"";"DE"
960619;2008-12-19;2009;4;"N";2;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2006-06-28;"WITHDRAWN";2006-08-11;"Olesen, Kaj";"";"";"";"";"";"DK"
960619;2012-11-30;2013;1;"N";1;"0101349526";"GE Energy Power Conversion GmbH";"";"";"";"";"";"DE";2006-06-28;"ADMISSIBLE";2006-08-09;"Schäfer, Wolfgang";"";"";"";"";"";"DE"
960619;2012-11-30;2013;1;"N";2;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2006-06-28;"WITHDRAWN";2006-08-11;"Olesen, Kaj";"";"";"";"";"";"DK"
960619;2013-07-05;2013;32;"N";1;"0101349526";"GE Energy Power Conversion GmbH";"";"";"";"";"";"DE";2006-06-28;"ADMISSIBLE";2006-08-09;"Dreiss";"";"";"";"";"";"DE"
960619;2013-07-05;2013;32;"N";2;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2006-06-28;"WITHDRAWN";2006-08-11;"Olesen, Kaj";"";"";"";"";"";"DK"
960619;2013-07-26;2013;35;"N";1;"0101349526";"GE Energy Power Conversion GmbH";"";"";"";"";"";"DE";2006-06-28;"ADMISSIBLE";2006-08-09;"";"";"";"";"";"";""
960619;2013-07-26;2013;35;"N";2;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2006-06-28;"WITHDRAWN";2006-08-11;"Olesen, Kaj";"";"";"";"";"";"DK"
960619;2013-11-01;2013;49;"N";1;"0101349526";"GE Energy Power Conversion GmbH";"";"";"";"";"";"DE";2006-06-28;"ADMISSIBLE";2006-08-09;"Rüger, Barthelt & Abel";"";"";"";"";"";"DE"
960619;2013-11-01;2013;49;"N";2;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2006-06-28;"WITHDRAWN";2006-08-11;"Olesen, Kaj";"";"";"";"";"";"DK"
960619;2015-05-22;0;0;"Y";1;"0101349526";"GE Energy Power Conversion GmbH";"";"";"";"";"";"DE";2006-06-28;"ADMISSIBLE";2006-08-09;"Rüger, Barthelt & Abel";"";"";"";"";"";"DE"
960619;2015-05-22;0;0;"Y";2;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2006-06-28;"WITHDRAWN";2006-08-11;"Patentgruppen A/S";"";"";"";"";"";"DK"
960619;2015-05-22;2015;26;"N";1;"0101349526";"GE Energy Power Conversion GmbH";"";"";"";"";"";"DE";2006-06-28;"ADMISSIBLE";2006-08-09;"Rüger, Barthelt & Abel";"";"";"";"";"";"DE"
960619;2015-05-22;2015;26;"N";2;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2006-06-28;"WITHDRAWN";2006-08-11;"Patentgruppen";"";"";"";"";"";"DK"
965855;2006-05-12;2006;24;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2006-05-03;"";9999-12-31;"Eisenführ, Speiser & Partner, et al";"";"";"";"";"";"DE"
965855;2008-08-29;2008;40;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2006-05-03;"ADMISSIBLE";2006-05-12;"Eisenführ, Speiser & Partner, et al";"";"";"";"";"";"DE"
965855;2008-12-05;0;0;"Y";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2006-05-03;"WITHDRAWN";2006-05-12;"Eisenführ Speiser, et al";"";"";"";"";"";"DE"
965855;2008-12-05;2009;2;"N";1;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";2006-05-03;"WITHDRAWN";2006-05-12;"Eisenführ, Speiser & Partner, et al";"";"";"";"";"";"DE"
972950;2008-02-08;0;0;"Y";1;"0101008035";"Logima V/Svend Erik Hansen";"";"";"";"";"";"DK";2008-02-01;"";9999-12-31;"Indahl, Peter Jensen";"";"";"";"";"";"DK"
972950;2008-02-08;2008;11;"N";1;"0101008035";"Logima V/Svend Erik Hansen";"";"";"";"";"";"DK";2008-02-01;"";9999-12-31;"Indahl, Peter Jensen";"";"";"";"";"";"DK"
985197;2007-03-16;2007;16;"N";1;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2007-03-07;"";9999-12-31;"Olesen, Kaj, et al";"";"";"";"";"";"DK"
985197;2008-05-23;2008;26;"N";1;"0100768720";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2007-03-07;"ADMISSIBLE";2007-05-22;"Frederiksen, Jakob Pade, et al";"";"";"";"";"";"DK"
985197;2008-10-17;2008;47;"N";1;"0101067787";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2007-03-07;"ADMISSIBLE";2007-05-22;"Frederiksen, Jakob Pade, et al";"";"";"";"";"";"DK"
985197;2008-12-19;0;0;"Y";1;"0101067787";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2007-03-07;"WITHDRAWN";2008-12-17;"Frederiksen, Jakob Pade, et al";"";"";"";"";"";"DK"
985197;2008-12-19;2009;4;"N";1;"0101067787";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2007-03-07;"WITHDRAWN";2008-12-17;"Frederiksen, Jakob Pade, et al";"";"";"";"";"";"DK"
987118;2003-12-19;0;0;"Y";1;"0100706145";"Winergy AG";"";"";"";"";"";"DE";2003-12-11;"";9999-12-31;"Radünz, Ingo";"";"";"";"";"";"DE"
987118;2003-12-19;2004;6;"N";1;"0100706145";"Winergy AG";"";"";"";"";"";"DE";2003-12-11;"";9999-12-31;"Radünz, Ingo, Dipl.-Ing.";"";"";"";"";"";"DE"
991627;2005-02-04;2005;12;"N";1;"0100702512";"IDASWIND GmbH & Co. KG";"";"";"";"";"";"DE";2005-01-25;"ADMISSIBLE";2005-02-03;"Seranski, Klaus, Dipl.-Phys., Dr.";"";"";"";"";"";"DE"
991627;2008-03-14;2008;16;"N";1;"0100702512";"IDASWIND GmbH & Co. KG";"";"";"";"";"";"DE";2005-01-25;"ADMISSIBLE";2005-02-03;"";"";"";"";"";"";""
991627;2011-09-09;0;0;"Y";1;"0100702512";"IDASWIND GmbH & Co. KG";"";"";"";"";"";"DE";2005-01-25;"ADMISSIBLE";2005-02-03;"Patentanwälte Bals & Vogel";"";"";"";"";"";"DE"
991627;2011-09-09;2011;41;"N";1;"0100702512";"IDASWIND GmbH & Co. KG";"";"";"";"";"";"DE";2005-01-25;"ADMISSIBLE";2005-02-03;"Patentanwälte Bals & Vogel";"";"";"";"";"";"DE"
1105573;2004-08-20;2004;41;"N";1;"0100701009";"DEFONTAINE";"";"";"";"";"";"FR";2004-08-10;"";9999-12-31;"Pichat, Thierry, et al";"";"";"";"";"";"FR"
1105573;2006-09-15;0;0;"Y";1;"0100701009";"DEFONTAINE";"";"";"";"";"";"FR";2004-08-10;"WITHDRAWN";2004-08-26;"Pichat, Thierry, et al";"";"";"";"";"";"FR"
1105573;2006-09-15;2006;42;"N";1;"0100701009";"DEFONTAINE";"";"";"";"";"";"FR";2004-08-10;"WITHDRAWN";2004-08-26;"Pichat, Thierry, et al";"";"";"";"";"";"FR"
1108887;2009-05-08;2009;24;"N";1;"1700222590";"Linde AG";"";"";"";"";"";"DE";2009-04-30;"";9999-12-31;"";"";"";"";"";"";""
1108887;2009-07-03;2009;32;"Y";1;"0101054803";"Linde AG";"";"";"";"";"";"DE";2009-04-30;"ADMISSIBLE";2009-05-18;"";"";"";"";"";"";""
1110591;2005-10-14;2005;48;"N";1;"0100704477";"REpower Systems AG";"";"";"";"";"";"DE";2005-10-05;"";9999-12-31;"Seemann, Ralph";"";"";"";"";"";"DE"
1110591;2005-10-21;2005;49;"N";1;"0100704477";"REpower Systems AG";"";"";"";"";"";"DE";2005-10-05;"ADMISSIBLE";2005-10-17;"Seemann, Ralph";"";"";"";"";"";"DE"
1110591;2005-10-21;2005;49;"N";2;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2005-10-05;"ADMISSIBLE";2005-10-17;"Hansen, Jesper Ro̸mer, et al";"";"";"";"";"";"DK"
1110591;2006-09-01;2006;40;"N";1;"0100704477";"REpower Systems AG";"";"";"";"";"";"DE";2005-10-05;"ADMISSIBLE";2005-10-17;"Seemann, Ralph";"";"";"";"";"";"DE"
1110591;2006-09-01;2006;40;"N";2;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2005-10-05;"ADMISSIBLE";2005-10-17;"Roerboel, Leif, et al";"";"";"";"";"";"DK"
1110591;2008-10-10;2008;46;"N";1;"0100704477";"REpower Systems AG";"";"";"";"";"";"DE";2005-10-05;"ADMISSIBLE";2005-10-17;"Seemann, Ralph";"";"";"";"";"";"DE"
1110591;2008-10-10;2008;46;"N";2;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2005-10-05;"ADMISSIBLE";2005-10-17;"";"";"";"";"";"";""
1110591;2008-12-19;2009;4;"N";1;"0100704477";"REpower Systems AG";"";"";"";"";"";"DE";2005-10-05;"ADMISSIBLE";2005-10-17;"Seemann, Ralph";"";"";"";"";"";"DE"
1110591;2008-12-19;2009;4;"N";2;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2005-10-05;"ADMISSIBLE";2005-10-17;"Inspicos A/S";"";"";"";"";"";"DK"
1110591;2010-11-08;0;0;"Y";1;"0100704477";"REpower Systems AG";"";"";"";"";"";"DE";2005-10-05;"ADMISSIBLE";2005-10-17;"Seemann, Ralph";"";"";"";"";"";"DE"
1110591;2010-11-08;0;0;"Y";2;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2005-10-05;"ADMISSIBLE";2005-10-17;"Inspicos P/S";"";"";"";"";"";"DK"
1113588;2007-05-11;2007;24;"N";1;"0100959529";"Hengstler GmbH";"";"";"";"";"";"DE";2007-05-04;"";9999-12-31;"Riebling, Peter";"";"";"";"";"";"DE"
1113588;2007-05-11;2007;24;"N";2;"0100733210";"SICK STEGMANN GmbH";"";"";"";"";"";"DE";2007-05-07;"";9999-12-31;"Mussgnug, Bernd, et al";"";"";"";"";"";"DE"
1113588;2007-05-11;2007;24;"N";3;"0100959676";"IC-HAUS GmbH";"";"";"";"";"";"DE";2007-05-07;"";9999-12-31;"Kampfenkel, Klaus, et al";"";"";"";"";"";"DE"
1113588;2007-05-11;2007;24;"N";4;"0100960205";"TR Electronic GmbH";"";"";"";"";"";"DE";2007-05-09;"";9999-12-31;"Weiss, Peter";"";"";"";"";"";"DE"
1113588;2007-05-18;2007;25;"N";1;"0100959529";"Hengstler GmbH";"";"";"";"";"";"DE";2007-05-04;"ADMISSIBLE";2007-05-15;"Riebling, Peter";"";"";"";"";"";"DE"
1113588;2007-05-18;2007;25;"N";2;"0100733210";"SICK STEGMANN GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-15;"Mussgnug, Bernd, et al";"";"";"";"";"";"DE"
1113588;2007-05-18;2007;25;"N";3;"0100959676";"IC-HAUS GmbH";"";"";"";"";"";"DE";2007-05-07;"";9999-12-31;"Kampfenkel, Klaus, et al";"";"";"";"";"";"DE"
1113588;2007-05-18;2007;25;"N";4;"0100960205";"TR Electronic GmbH";"";"";"";"";"";"DE";2007-05-09;"";9999-12-31;"Weiss, Peter";"";"";"";"";"";"DE"
1113588;2007-05-18;2007;25;"N";5;"0100960327";"Fritz Kübler GmbH Zähl-und Sensortechnik";"";"";"";"";"";"DE";2007-05-08;"";9999-12-31;"Wegener, Markus, et al";"";"";"";"";"";"DE"
1113588;2007-06-01;2007;27;"N";1;"0100959529";"Hengstler GmbH";"";"";"";"";"";"DE";2007-05-04;"ADMISSIBLE";2007-05-15;"Riebling, Peter";"";"";"";"";"";"DE"
1113588;2007-06-01;2007;27;"N";2;"0100733210";"SICK STEGMANN GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-15;"Mussgnug, Bernd, et al";"";"";"";"";"";"DE"
1113588;2007-06-01;2007;27;"N";3;"0100959676";"IC-HAUS GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-30;"Kampfenkel, Klaus, et al";"";"";"";"";"";"DE"
1113588;2007-06-01;2007;27;"N";4;"0100960205";"TR Electronic GmbH";"";"";"";"";"";"DE";2007-05-09;"ADMISSIBLE";2007-05-23;"Weiss, Peter";"";"";"";"";"";"DE"
1113588;2007-06-01;2007;27;"N";5;"0100960327";"Fritz Kübler GmbH Zähl-und Sensortechnik";"";"";"";"";"";"DE";2007-05-08;"";9999-12-31;"Wegener, Markus, et al";"";"";"";"";"";"DE"
1113588;2008-07-18;2008;34;"N";1;"0100959529";"Hengstler GmbH";"";"";"";"";"";"DE";2007-05-04;"ADMISSIBLE";2007-05-15;"Riebling, Peter";"";"";"";"";"";"DE"
1113588;2008-07-18;2008;34;"N";2;"0100733210";"SICK STEGMANN GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-15;"Mussgnug, Bernd, et al";"";"";"";"";"";"DE"
1113588;2008-07-18;2008;34;"N";3;"0100959676";"IC-HAUS GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-30;"Kampfenkel, Klaus, et al";"";"";"";"";"";"DE"
1113588;2008-07-18;2008;34;"N";4;"0100960205";"TR Electronic GmbH";"";"";"";"";"";"DE";2007-05-09;"ADMISSIBLE";2007-05-23;"Weiss, Peter";"";"";"";"";"";"DE"
1113588;2008-07-18;2008;34;"N";5;"0100960327";"Fritz Kübler GmbH Zähl-und Sensortechnik";"";"";"";"";"";"DE";2007-05-08;"ADMISSIBLE";2007-06-11;"Wegener, Markus, et al";"";"";"";"";"";"DE"
1113588;2008-10-03;2008;45;"N";1;"0100959529";"Hengstler GmbH";"";"";"";"";"";"DE";2007-05-04;"ADMISSIBLE";2007-05-15;"Riebling, Peter";"";"";"";"";"";"DE"
1113588;2008-10-03;2008;45;"N";2;"0100733210";"SICK STEGMANN GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-15;"Mussgnug, Bernd, et al";"";"";"";"";"";"DE"
1113588;2008-10-03;2008;45;"N";3;"0100959676";"IC-HAUS GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-30;"Kampfenkel, Klaus, et al";"";"";"";"";"";"DE"
1113588;2008-10-03;2008;45;"N";4;"0100960205";"TR Electronic GmbH";"";"";"";"";"";"DE";2007-05-09;"ADMISSIBLE";2007-05-23;"Weiss, Peter";"";"";"";"";"";"DE"
1113588;2008-10-03;2008;45;"N";5;"0100960327";"Fritz Kübler GmbH Zähl-und Sensortechnik";"";"";"";"";"";"DE";2007-05-08;"ADMISSIBLE";2007-06-11;"Wegener, Markus, et al";"";"";"";"";"";"DE"
1113588;2011-10-14;2011;46;"N";1;"0100959529";"Hengstler GmbH";"";"";"";"";"";"DE";2007-05-04;"ADMISSIBLE";2007-05-15;"Riebling, Peter";"";"";"";"";"";"DE"
1113588;2011-10-14;2011;46;"N";2;"0100733210";"SICK STEGMANN GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-15;"Schneider, Sebastian Claus, et al";"";"";"";"";"";"DE"
1113588;2011-10-14;2011;46;"N";3;"0100959676";"iC-Haus GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-30;"Kampfenkel, Klaus, et al";"";"";"";"";"";"DE"
1113588;2011-10-14;2011;46;"N";4;"0100960205";"TR Electronic GmbH";"";"";"";"";"";"DE";2007-05-09;"ADMISSIBLE";2007-05-23;"Weiss, Peter";"";"";"";"";"";"DE"
1113588;2011-10-14;2011;46;"N";5;"0100960327";"Fritz Kübler GmbH Zähl-und Sensortechnik";"";"";"";"";"";"DE";2007-05-08;"ADMISSIBLE";2007-06-11;"Wegener, Markus, et al";"";"";"";"";"";"DE"
1113588;2015-02-13;2015;12;"N";1;"0100959529";"Hengstler GmbH";"";"";"";"";"";"DE";2007-05-04;"ADMISSIBLE";2007-05-15;"Riebling, Peter";"";"";"";"";"";"DE"
1113588;2015-02-13;2015;12;"N";2;"0100733210";"SICK STEGMANN GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-15;"Westphal, Mussgnug & Partner Patentanwälte mbB, et al";"";"";"";"";"";"DE"
1113588;2015-02-13;2015;12;"N";3;"0100959676";"iC-Haus GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-30;"Kampfenkel, Klaus, et al";"";"";"";"";"";"DE"
1113588;2015-02-13;2015;12;"N";4;"0100960205";"TR Electronic GmbH";"";"";"";"";"";"DE";2007-05-09;"ADMISSIBLE";2007-05-23;"Weiss, Peter";"";"";"";"";"";"DE"
1113588;2015-02-13;2015;12;"N";5;"0100960327";"Fritz Kübler GmbH Zähl-und Sensortechnik";"";"";"";"";"";"DE";2007-05-08;"ADMISSIBLE";2007-06-11;"Wegener, Markus, et al";"";"";"";"";"";"DE"
1113588;2015-07-03;2015;32;"N";1;"0100959529";"Hengstler GmbH";"";"";"";"";"";"DE";2007-05-04;"ADMISSIBLE";2007-05-15;"Riebling, Peter";"";"";"";"";"";"DE"
1113588;2015-07-03;2015;32;"N";2;"0100733210";"SICK STEGMANN GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-15;"Westphal, Mussgnug & Partner Patentanwälte mbB, et al";"";"";"";"";"";"DE"
1113588;2015-07-03;2015;32;"N";3;"0100959676";"iC-Haus GmbH";"";"";"";"";"";"DE";2007-05-07;"ADMISSIBLE";2007-05-30;"Kampfenkel, Klaus, et al";"";"";"";"";"";"DE"
